image,orig_height,orig_width,eval_height,eval_width,orig_megapixels,eval_megapixels,downscale_factor,gt_count,pred_count,signed_error,abs_error,orig_pixels_per_person,eval_pixels_per_person
064.jpg,672,3072,168,768,2.064384,0.129024,4.0,981,447.4399108886719,-533.5600891113281,533.5600891113281,2104.3669724770643,131.52293577981652
477.jpg,2304,3072,576,768,7.077888,0.442368,4.0,1581,1060.5848388671875,-520.4151611328125,520.4151611328125,4476.842504743833,279.8026565464896
421.jpg,1696,2496,424,624,4.233216,0.264576,4.0,1479,966.9757080078125,-512.0242919921875,512.0242919921875,2862.215010141988,178.88843813387425
212.jpg,1248,1920,312,480,2.39616,0.14976,4.0,1088,603.2822875976562,-484.71771240234375,484.71771240234375,2202.3529411764707,137.64705882352942
096.jpg,2048,3072,512,768,6.291456,0.393216,4.0,3470,3011.2568359375,-458.7431640625,458.7431640625,1813.099711815562,113.31873198847262
095.jpg,2304,3072,576,768,7.077888,0.442368,4.0,888,445.5927734375,-442.4072265625,442.4072265625,7970.594594594595,498.1621621621622
136.jpg,1088,1920,272,480,2.08896,0.13056,4.0,1748,1351.670654296875,-396.329345703125,396.329345703125,1195.0572082379863,74.69107551487414
105.jpg,1664,2400,416,600,3.9936,0.2496,4.0,1202,840.34375,-361.65625,361.65625,3322.4625623960064,207.6539101497504
067.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1505,1159.9140625,-345.0859375,345.0859375,4180.369435215946,261.27308970099665
155.jpg,1088,1920,272,480,2.08896,0.13056,4.0,576,249.2369384765625,-326.7630615234375,326.7630615234375,3626.6666666666665,226.66666666666666
485.jpg,2048,3072,512,768,6.291456,0.393216,4.0,990,690.2529296875,-299.7470703125,299.7470703125,6355.006060606061,397.1878787878788
240.jpg,1248,1984,312,496,2.476032,0.154752,4.0,786,488.2221984863281,-297.7778015136719,297.7778015136719,3150.1679389312976,196.8854961832061
351.jpg,1184,2048,296,512,2.424832,0.151552,4.0,722,436.63848876953125,-285.36151123046875,285.36151123046875,3358.493074792244,209.90581717451525
017.jpg,2048,3072,512,768,6.291456,0.393216,4.0,2167,1882.530029296875,-284.469970703125,284.469970703125,2903.3022611905863,181.45639132441164
427.jpg,1472,2368,368,592,3.485696,0.217856,4.0,1395,1115.58056640625,-279.41943359375,279.41943359375,2498.7068100358424,156.16917562724015
010.jpg,2432,3040,608,760,7.39328,0.46208,4.0,545,273.2865295410156,-271.7134704589844,271.7134704589844,13565.651376146789,847.8532110091743
412.jpg,1728,3072,432,768,5.308416,0.331776,4.0,619,347.61590576171875,-271.38409423828125,271.38409423828125,8575.793214862682,535.9870759289176
141.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1270,1009.3076171875,-260.6923828125,260.6923828125,4953.902362204724,309.61889763779527
487.jpg,1088,1920,272,480,2.08896,0.13056,4.0,538,281.2762451171875,-256.7237548828125,256.7237548828125,3882.825278810409,242.67657992565057
102.jpg,2304,3072,576,768,7.077888,0.442368,4.0,1101,846.3589477539062,-254.64105224609375,254.64105224609375,6428.599455040872,401.7874659400545
008.jpg,1632,2176,408,544,3.551232,0.221952,4.0,440,188.39218139648438,-251.60781860351562,251.60781860351562,8070.981818181818,504.43636363636364
005.jpg,1728,2592,432,648,4.478976,0.279936,4.0,1307,1059.7293701171875,-247.2706298828125,247.2706298828125,3426.9135424636574,214.1820964039786
224.jpg,1472,2496,368,624,3.674112,0.229632,4.0,384,139.1890869140625,-244.8109130859375,244.8109130859375,9568.0,598.0
194.jpg,1920,2560,480,640,4.9152,0.3072,4.0,1357,1597.54248046875,240.54248046875,240.54248046875,3622.10759027266,226.38172439204126
071.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1977,1740.446044921875,-236.553955078125,236.553955078125,3182.3247344461306,198.89529590288316
263.jpg,1216,1856,304,464,2.256896,0.141056,4.0,508,275.9320068359375,-232.0679931640625,232.0679931640625,4442.708661417323,277.6692913385827
195.jpg,2048,3072,512,768,6.291456,0.393216,4.0,622,396.636474609375,-225.363525390625,225.363525390625,10114.881028938908,632.1800643086817
076.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1003,788.1688232421875,-214.8311767578125,214.8311767578125,6272.638085742772,392.03988035892326
043.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1023,810.681640625,-212.318359375,212.318359375,6150.005865102639,384.37536656891496
399.jpg,1152,3072,288,768,3.538944,0.221184,4.0,1138,926.0302734375,-211.9697265625,211.9697265625,3109.792618629174,194.36203866432336
472.jpg,1920,3072,480,768,5.89824,0.36864,4.0,962,755.7822875976562,-206.21771240234375,206.21771240234375,6131.226611226612,383.2016632016632
229.jpg,1728,2592,432,648,4.478976,0.279936,4.0,555,366.6003723144531,-188.39962768554688,188.39962768554688,8070.227027027027,504.3891891891892
206.jpg,1728,3072,432,768,5.308416,0.331776,4.0,832,644.4435424804688,-187.55645751953125,187.55645751953125,6380.307692307692,398.7692307692308
415.jpg,2048,3072,512,768,6.291456,0.393216,4.0,592,405.7987976074219,-186.20120239257812,186.20120239257812,10627.45945945946,664.2162162162163
418.jpg,2048,3072,512,768,6.291456,0.393216,4.0,765,579.8692016601562,-185.13079833984375,185.13079833984375,8224.125490196078,514.0078431372549
494.jpg,1120,2080,280,520,2.3296,0.1456,4.0,514,334.1798095703125,-179.8201904296875,179.8201904296875,4532.295719844358,283.2684824902724
428.jpg,2304,3072,576,768,7.077888,0.442368,4.0,456,281.0519714355469,-174.94802856445312,174.94802856445312,15521.684210526315,970.1052631578947
395.jpg,1344,1984,336,496,2.666496,0.166656,4.0,773,600.1461791992188,-172.85382080078125,172.85382080078125,3449.542043984476,215.59637774902976
362.jpg,1952,3008,488,752,5.871616,0.366976,4.0,814,986.1303100585938,172.13031005859375,172.13031005859375,7213.287469287469,450.83046683046683
289.jpg,2048,3072,512,768,6.291456,0.393216,4.0,958,787.74365234375,-170.25634765625,170.25634765625,6567.281837160752,410.455114822547
023.jpg,1280,1920,320,480,2.4576,0.1536,4.0,1456,1287.56982421875,-168.43017578125,168.43017578125,1687.9120879120878,105.49450549450549
277.jpg,1632,2496,408,624,4.073472,0.254592,4.0,337,172.959716796875,-164.040283203125,164.040283203125,12087.454005934718,755.4658753709199
335.jpg,2048,3072,512,768,6.291456,0.393216,4.0,438,276.03887939453125,-161.96112060546875,161.96112060546875,14364.054794520547,897.7534246575342
238.jpg,3072,2304,768,576,7.077888,0.442368,4.0,573,411.309326171875,-161.690673828125,161.690673828125,12352.335078534032,772.020942408377
157.jpg,1728,3072,432,768,5.308416,0.331776,4.0,493,331.4018249511719,-161.59817504882812,161.59817504882812,10767.578093306289,672.973630831643
124.jpg,1088,1920,272,480,2.08896,0.13056,4.0,1449,1610.240234375,161.240234375,161.240234375,1441.656314699793,90.10351966873706
372.jpg,1312,1920,328,480,2.51904,0.15744,4.0,358,200.21502685546875,-157.78497314453125,157.78497314453125,7036.424581005586,439.77653631284915
149.jpg,928,2432,232,608,2.256896,0.141056,4.0,381,229.31658935546875,-151.68341064453125,151.68341064453125,5923.6115485564305,370.2257217847769
320.jpg,2048,3072,512,768,6.291456,0.393216,4.0,681,529.5526733398438,-151.44732666015625,151.44732666015625,9238.555066079296,577.409691629956
135.jpg,2048,3072,512,768,6.291456,0.393216,4.0,524,374.1579895019531,-149.84201049804688,149.84201049804688,12006.595419847328,750.412213740458
463.jpg,2048,3072,512,768,6.291456,0.393216,4.0,759,905.2240600585938,146.22406005859375,146.22406005859375,8289.138339920948,518.0711462450593
414.jpg,1440,2176,360,544,3.13344,0.19584,4.0,1188,1043.22119140625,-144.77880859375,144.77880859375,2637.5757575757575,164.84848484848484
075.jpg,1088,1920,272,480,2.08896,0.13056,4.0,490,349.1582946777344,-140.84170532226562,140.84170532226562,4263.183673469388,266.44897959183675
261.jpg,2016,3008,504,752,6.064128,0.379008,4.0,372,234.81137084960938,-137.18862915039062,137.18862915039062,16301.41935483871,1018.8387096774194
207.jpg,2304,3072,576,768,7.077888,0.442368,4.0,405,268.3731994628906,-136.62680053710938,136.62680053710938,17476.266666666666,1092.2666666666667
139.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1531,1395.2589111328125,-135.7410888671875,135.7410888671875,4109.3768778576095,256.8360548661006
331.jpg,1056,1600,264,400,1.6896,0.1056,4.0,311,176.15567016601562,-134.84432983398438,134.84432983398438,5432.797427652733,339.5498392282958
129.jpg,2048,3072,512,768,6.291456,0.393216,4.0,1081,1214.552734375,133.552734375,133.552734375,5820.033302497687,363.75208140610545
159.jpg,992,1760,248,440,1.74592,0.10912,4.0,873,742.51416015625,-130.48583984375,130.48583984375,1999.9083619702176,124.9942726231386
479.jpg,3072,2048,768,512,6.291456,0.393216,4.0,578,447.5303649902344,-130.46963500976562,130.46963500976562,10884.871972318339,680.3044982698962
293.jpg,3072,2048,768,512,6.291456,0.393216,4.0,1448,1319.429443359375,-128.570556640625,128.570556640625,4344.92817679558,271.55801104972375
118.jpg,1952,3072,488,768,5.996544,0.374784,4.0,359,231.12823486328125,-127.87176513671875,127.87176513671875,16703.465181058495,1043.966573816156
211.jpg,2048,3072,512,768,6.291456,0.393216,4.0,491,363.73822021484375,-127.26177978515625,127.26177978515625,12813.55600814664,800.847250509165
454.jpg,1184,3072,296,768,3.637248,0.227328,4.0,857,729.8572998046875,-127.1427001953125,127.1427001953125,4244.163360560094,265.26021003500585
491.jpg,1088,1920,272,480,2.08896,0.13056,4.0,371,245.1180877685547,-125.88191223144531,125.88191223144531,5630.619946091644,351.91374663072776
013.jpg,2304,3072,576,768,7.077888,0.442368,4.0,278,162.57540893554688,-115.42459106445312,115.42459106445312,25460.02877697842,1591.2517985611512
473.jpg,1920,2560,480,640,4.9152,0.3072,4.0,1299,1185.61328125,-113.38671875,113.38671875,3783.8337182448035,236.48960739030022
120.jpg,2304,3072,576,768,7.077888,0.442368,4.0,894,1001.6846923828125,107.6846923828125,107.6846923828125,7917.10067114094,494.81879194630875
108.jpg,1856,3008,464,752,5.582848,0.348928,4.0,805,910.6015625,105.6015625,105.6015625,6935.214906832298,433.4509316770186
219.jpg,3072,2080,768,520,6.38976,0.39936,4.0,451,352.3502502441406,-98.64974975585938,98.64974975585938,14167.982261640798,885.4988913525499
070.jpg,2048,3072,512,768,6.291456,0.393216,4.0,292,194.00418090820312,-97.99581909179688,97.99581909179688,21546.08219178082,1346.6301369863013
084.jpg,2048,3072,512,768,6.291456,0.393216,4.0,235,138.05569458007812,-96.94430541992188,96.94430541992188,26772.15319148936,1673.259574468085
342.jpg,1664,2496,416,624,4.153344,0.259584,4.0,338,242.2812042236328,-95.71879577636719,95.71879577636719,12288.0,768.0
117.jpg,1536,2048,384,512,3.145728,0.196608,4.0,423,327.39923095703125,-95.60076904296875,95.60076904296875,7436.709219858156,464.79432624113474
466.jpg,1536,2272,384,568,3.489792,0.218112,4.0,256,160.83212280273438,-95.16787719726562,95.16787719726562,13632.0,852.0
248.jpg,1280,1952,320,488,2.49856,0.15616,4.0,192,97.52740478515625,-94.47259521484375,94.47259521484375,13013.333333333334,813.3333333333334
014.jpg,2048,3072,512,768,6.291456,0.393216,4.0,750,658.474365234375,-91.525634765625,91.525634765625,8388.608,524.288
086.jpg,1600,3072,400,768,4.9152,0.3072,4.0,494,404.17034912109375,-89.82965087890625,89.82965087890625,9949.797570850202,621.8623481781376
002.jpg,1088,1920,272,480,2.08896,0.13056,4.0,486,396.51123046875,-89.48876953125,89.48876953125,4298.271604938272,268.641975308642
036.jpg,1088,1440,272,360,1.56672,0.09792,4.0,357,443.02374267578125,86.02374267578125,86.02374267578125,4388.571428571428,274.2857142857143
213.jpg,1728,3072,432,768,5.308416,0.331776,4.0,331,246.6016845703125,-84.3983154296875,84.3983154296875,16037.510574018126,1002.3444108761329
387.jpg,2048,3072,512,768,6.291456,0.393216,4.0,313,228.68258666992188,-84.31741333007812,84.31741333007812,20100.49840255591,1256.2811501597444
122.jpg,768,1920,192,480,1.47456,0.09216,4.0,309,392.8541564941406,83.85415649414062,83.85415649414062,4772.038834951456,298.252427184466
450.jpg,1088,1600,272,400,1.7408,0.1088,4.0,327,244.58177185058594,-82.41822814941406,82.41822814941406,5323.547400611621,332.7217125382263
330.jpg,1088,1920,272,480,2.08896,0.13056,4.0,272,189.88328552246094,-82.11671447753906,82.11671447753906,7680.0,480.0
407.jpg,1728,3072,432,768,5.308416,0.331776,4.0,126,45.30593490600586,-80.69406509399414,80.69406509399414,42130.28571428572,2633.1428571428573
015.jpg,1088,1920,272,480,2.08896,0.13056,4.0,140,62.39875030517578,-77.60124969482422,77.60124969482422,14921.142857142857,932.5714285714286
011.jpg,2304,3072,576,768,7.077888,0.442368,4.0,183,109.18364715576172,-73.81635284423828,73.81635284423828,38676.983606557376,2417.311475409836
471.jpg,2048,3072,512,768,6.291456,0.393216,4.0,340,267.5447998046875,-72.4552001953125,72.4552001953125,18504.282352941176,1156.5176470588235
347.jpg,1088,1920,272,480,2.08896,0.13056,4.0,160,88.43950653076172,-71.56049346923828,71.56049346923828,13056.0,816.0
325.jpg,2304,3072,576,768,7.077888,0.442368,4.0,1619,1549.1322021484375,-69.8677978515625,69.8677978515625,4371.76528721433,273.2353304508956
114.jpg,1088,1920,272,480,2.08896,0.13056,4.0,280,210.41256713867188,-69.58743286132812,69.58743286132812,7460.571428571428,466.2857142857143
162.jpg,1088,1920,272,480,2.08896,0.13056,4.0,424,355.0433654785156,-68.95663452148438,68.95663452148438,4926.792452830188,307.92452830188677
060.jpg,2048,3072,512,768,6.291456,0.393216,4.0,385,317.6726379394531,-67.32736206054688,67.32736206054688,16341.444155844156,1021.3402597402597
143.jpg,1216,1600,304,400,1.9456,0.1216,4.0,407,340.0482177734375,-66.9517822265625,66.9517822265625,4780.343980343981,298.7714987714988
251.jpg,2048,3072,512,768,6.291456,0.393216,4.0,639,705.84423828125,66.84423828125,66.84423828125,9845.784037558686,615.3615023474179
498.jpg,1728,3072,432,768,5.308416,0.331776,4.0,486,419.5914306640625,-66.4085693359375,66.4085693359375,10922.666666666666,682.6666666666666
440.jpg,2048,3072,512,768,6.291456,0.393216,4.0,802,866.9876708984375,64.9876708984375,64.9876708984375,7844.708229426434,490.2942643391521
040.jpg,3072,2048,768,512,6.291456,0.393216,4.0,118,53.162506103515625,-64.83749389648438,64.83749389648438,53317.42372881356,3332.3389830508477
358.jpg,2304,3072,576,768,7.077888,0.442368,4.0,224,159.47943115234375,-64.52056884765625,64.52056884765625,31597.714285714286,1974.857142857143
353.jpg,992,1856,248,464,1.841152,0.115072,4.0,241,176.82089233398438,-64.17910766601562,64.17910766601562,7639.634854771784,477.4771784232365
404.jpg,2048,3072,512,768,6.291456,0.393216,4.0,142,81.48834228515625,-60.51165771484375,60.51165771484375,44306.028169014084,2769.1267605633802
374.jpg,2048,3072,512,768,6.291456,0.393216,4.0,578,518.2699584960938,-59.73004150390625,59.73004150390625,10884.871972318339,680.3044982698962
492.jpg,1440,2176,360,544,3.13344,0.19584,4.0,334,275.3047180175781,-58.695281982421875,58.695281982421875,9381.556886227545,586.3473053892216
298.jpg,1088,1920,272,480,2.08896,0.13056,4.0,135,77.43608093261719,-57.56391906738281,57.56391906738281,15473.777777777777,967.1111111111111
090.jpg,1632,2496,408,624,4.073472,0.254592,4.0,165,107.58323669433594,-57.41676330566406,57.41676330566406,24687.70909090909,1542.9818181818182
349.jpg,1984,3072,496,768,6.094848,0.380928,4.0,576,518.5842895507812,-57.41571044921875,57.41571044921875,10581.333333333334,661.3333333333334
283.jpg,1088,1920,272,480,2.08896,0.13056,4.0,131,74.36959838867188,-56.630401611328125,56.630401611328125,15946.259541984733,996.6412213740458
178.jpg,2048,3072,512,768,6.291456,0.393216,4.0,261,204.470458984375,-56.529541015625,56.529541015625,24105.19540229885,1506.5747126436781
264.jpg,2048,3072,512,768,6.291456,0.393216,4.0,186,242.03822326660156,56.03822326660156,56.03822326660156,33825.032258064515,2114.064516129032
252.jpg,1536,2048,384,512,3.145728,0.196608,4.0,702,646.0006713867188,-55.99932861328125,55.99932861328125,4481.0940170940175,280.0683760683761
265.jpg,1344,1920,336,480,2.58048,0.16128,4.0,284,228.1027069091797,-55.89729309082031,55.89729309082031,9086.197183098591,567.887323943662
329.jpg,1088,1920,272,480,2.08896,0.13056,4.0,126,70.3898696899414,-55.610130310058594,55.610130310058594,16579.04761904762,1036.1904761904761
438.jpg,1088,1920,272,480,2.08896,0.13056,4.0,113,58.50183868408203,-54.49816131591797,54.49816131591797,18486.37168141593,1155.3982300884957
500.jpg,1664,2496,416,624,4.153344,0.259584,4.0,180,125.70186614990234,-54.298133850097656,54.298133850097656,23074.133333333335,1442.1333333333334
111.jpg,2048,3072,512,768,6.291456,0.393216,4.0,956,1008.619384765625,52.619384765625,52.619384765625,6581.020920502092,411.31380753138075
199.jpg,2048,3072,512,768,6.291456,0.393216,4.0,904,852.451904296875,-51.548095703125,51.548095703125,6959.575221238938,434.9734513274336
343.jpg,1088,1920,272,480,2.08896,0.13056,4.0,168,116.48049926757812,-51.519500732421875,51.519500732421875,12434.285714285714,777.1428571428571
056.jpg,1376,2048,344,512,2.818048,0.176128,4.0,187,135.60105895996094,-51.39894104003906,51.39894104003906,15069.775401069519,941.8609625668449
021.jpg,1088,2176,272,544,2.367488,0.147968,4.0,161,110.60765075683594,-50.39234924316406,50.39234924316406,14704.894409937888,919.055900621118
275.jpg,1888,3072,472,768,5.799936,0.362496,4.0,216,165.83274841308594,-50.16725158691406,50.16725158691406,26851.555555555555,1678.2222222222222
384.jpg,1280,2272,320,568,2.90816,0.18176,4.0,171,120.98201751708984,-50.017982482910156,50.017982482910156,17006.783625730994,1062.923976608187
127.jpg,1920,2560,480,640,4.9152,0.3072,4.0,172,122.1873550415039,-49.812644958496094,49.812644958496094,28576.74418604651,1786.046511627907
134.jpg,2048,3072,512,768,6.291456,0.393216,4.0,398,348.7907409667969,-49.209259033203125,49.209259033203125,15807.678391959798,987.9798994974874
204.jpg,1312,3072,328,768,4.030464,0.251904,4.0,343,392.09088134765625,49.09088134765625,49.09088134765625,11750.62390670554,734.4139941690962
291.jpg,2304,3072,576,768,7.077888,0.442368,4.0,180,130.9154510498047,-49.08454895019531,49.08454895019531,39321.6,2457.6
366.jpg,1088,1920,272,480,2.08896,0.13056,4.0,175,126.03387451171875,-48.96612548828125,48.96612548828125,11936.914285714285,746.0571428571428
007.jpg,1536,2048,384,512,3.145728,0.196608,4.0,169,120.09500122070312,-48.904998779296875,48.904998779296875,18613.775147928995,1163.3609467455622
456.jpg,1088,1920,272,480,2.08896,0.13056,4.0,132,83.30379486083984,-48.696205139160156,48.696205139160156,15825.454545454546,989.0909090909091
068.jpg,1728,2592,432,648,4.478976,0.279936,4.0,292,243.59576416015625,-48.40423583984375,48.40423583984375,15338.95890410959,958.6849315068494
286.jpg,1728,3072,432,768,5.308416,0.331776,4.0,172,124.06307983398438,-47.936920166015625,47.936920166015625,30862.883720930233,1928.9302325581396
174.jpg,2304,3072,576,768,7.077888,0.442368,4.0,115,67.65294647216797,-47.34705352783203,47.34705352783203,61546.852173913045,3846.6782608695653
401.jpg,928,1248,232,312,1.158144,0.072384,4.0,131,85.40351867675781,-45.59648132324219,45.59648132324219,8840.79389312977,552.5496183206106
242.jpg,1728,3072,432,768,5.308416,0.331776,4.0,125,79.49878692626953,-45.50121307373047,45.50121307373047,42467.328,2654.208
218.jpg,3072,2272,768,568,6.979584,0.436224,4.0,296,250.96310424804688,-45.036895751953125,45.036895751953125,23579.675675675677,1473.7297297297298
131.jpg,1088,1920,272,480,2.08896,0.13056,4.0,815,770.6909790039062,-44.30902099609375,44.30902099609375,2563.1411042944787,160.19631901840492
294.jpg,2048,3072,512,768,6.291456,0.393216,4.0,300,344.040283203125,44.040283203125,44.040283203125,20971.52,1310.72
424.jpg,1344,2048,336,512,2.752512,0.172032,4.0,134,90.56026458740234,-43.439735412597656,43.439735412597656,20541.13432835821,1283.8208955223881
231.jpg,2048,3072,512,768,6.291456,0.393216,4.0,108,64.57592010498047,-43.42407989501953,43.42407989501953,58254.22222222222,3640.8888888888887
081.jpg,1216,1600,304,400,1.9456,0.1216,4.0,224,181.0355987548828,-42.96440124511719,42.96440124511719,8685.714285714286,542.8571428571429
467.jpg,1056,1856,264,464,1.959936,0.122496,4.0,263,305.9246520996094,42.924652099609375,42.924652099609375,7452.22813688213,465.7642585551331
073.jpg,3072,2304,768,576,7.077888,0.442368,4.0,157,114.60819244384766,-42.391807556152344,42.391807556152344,45082.08917197452,2817.6305732484075
175.jpg,1088,1920,272,480,2.08896,0.13056,4.0,89,47.11280822753906,-41.88719177246094,41.88719177246094,23471.460674157304,1466.9662921348315
406.jpg,832,3072,208,768,2.555904,0.159744,4.0,537,495.7041320800781,-41.295867919921875,41.295867919921875,4759.597765363129,297.47486033519556
148.jpg,1664,2496,416,624,4.153344,0.259584,4.0,145,104.5379409790039,-40.462059020996094,40.462059020996094,28643.751724137932,1790.2344827586207
019.jpg,1088,1920,272,480,2.08896,0.13056,4.0,124,83.73388671875,-40.26611328125,40.26611328125,16846.451612903227,1052.9032258064517
346.jpg,2048,3072,512,768,6.291456,0.393216,4.0,377,337.5177001953125,-39.4822998046875,39.4822998046875,16688.212201591512,1043.0132625994695
284.jpg,1088,1920,272,480,2.08896,0.13056,4.0,120,80.75422668457031,-39.24577331542969,39.24577331542969,17408.0,1088.0
187.jpg,1024,1568,256,392,1.605632,0.100352,4.0,195,156.12509155273438,-38.874908447265625,38.874908447265625,8234.010256410256,514.625641025641
033.jpg,1440,2112,360,528,3.04128,0.19008,4.0,469,430.38800048828125,-38.61199951171875,38.61199951171875,6484.605543710021,405.28784648187633
123.jpg,2048,3072,512,768,6.291456,0.393216,4.0,278,316.23919677734375,38.23919677734375,38.23919677734375,22631.136690647483,1414.4460431654677
142.jpg,1376,2592,344,648,3.566592,0.222912,4.0,280,318.16552734375,38.16552734375,38.16552734375,12737.828571428572,796.1142857142858
364.jpg,2048,3072,512,768,6.291456,0.393216,4.0,127,88.8976821899414,-38.102317810058594,38.102317810058594,49539.02362204724,3096.1889763779527
152.jpg,1088,1632,272,408,1.775616,0.110976,4.0,373,411.1007080078125,38.1007080078125,38.1007080078125,4760.364611260054,297.52278820375335
365.jpg,1728,2304,432,576,3.981312,0.248832,4.0,302,264.05950927734375,-37.94049072265625,37.94049072265625,13183.152317880795,823.9470198675497
469.jpg,1504,2176,376,544,3.272704,0.204544,4.0,65,27.109060287475586,-37.890939712524414,37.890939712524414,50349.29230769231,3146.8307692307694
334.jpg,2048,3072,512,768,6.291456,0.393216,4.0,556,519.29931640625,-36.70068359375,36.70068359375,11315.568345323742,707.2230215827338
080.jpg,1088,1920,272,480,2.08896,0.13056,4.0,81,44.31034469604492,-36.68965530395508,36.68965530395508,25789.62962962963,1611.851851851852
166.jpg,1088,1920,272,480,2.08896,0.13056,4.0,105,68.44550323486328,-36.55449676513672,36.55449676513672,19894.85714285714,1243.4285714285713
126.jpg,1088,1920,272,480,2.08896,0.13056,4.0,103,66.44701385498047,-36.55298614501953,36.55298614501953,20281.165048543688,1267.5728155339805
426.jpg,1600,2496,400,624,3.9936,0.2496,4.0,436,472.1639099121094,36.163909912109375,36.163909912109375,9159.633027522936,572.4770642201835
451.jpg,1280,2304,320,576,2.94912,0.18432,4.0,181,144.85400390625,-36.14599609375,36.14599609375,16293.480662983426,1018.3425414364641
153.jpg,3072,2304,768,576,7.077888,0.442368,4.0,214,178.1692657470703,-35.83073425292969,35.83073425292969,33074.2429906542,2067.1401869158876
461.jpg,1344,1792,336,448,2.408448,0.150528,4.0,103,67.27676391601562,-35.723236083984375,35.723236083984375,23382.990291262136,1461.4368932038835
103.jpg,1088,1920,272,480,2.08896,0.13056,4.0,112,76.56964111328125,-35.43035888671875,35.43035888671875,18651.428571428572,1165.7142857142858
321.jpg,1760,3072,440,768,5.40672,0.33792,4.0,180,144.9598388671875,-35.0401611328125,35.0401611328125,30037.333333333332,1877.3333333333333
009.jpg,2048,3072,512,768,6.291456,0.393216,4.0,188,153.09799194335938,-34.902008056640625,34.902008056640625,33465.1914893617,2091.574468085106
442.jpg,1088,1920,272,480,2.08896,0.13056,4.0,84,49.19179916381836,-34.80820083618164,34.80820083618164,24868.571428571428,1554.2857142857142
453.jpg,960,1440,240,360,1.3824,0.0864,4.0,185,150.754638671875,-34.245361328125,34.245361328125,7472.4324324324325,467.02702702702703
050.jpg,3072,2048,768,512,6.291456,0.393216,4.0,87,52.763824462890625,-34.236175537109375,34.236175537109375,72315.58620689655,4519.724137931034
003.jpg,1088,1920,272,480,2.08896,0.13056,4.0,109,75.04854583740234,-33.951454162597656,33.951454162597656,19164.770642201835,1197.7981651376147
267.jpg,1088,1920,272,480,2.08896,0.13056,4.0,107,73.61454772949219,-33.38545227050781,33.38545227050781,19522.99065420561,1220.1869158878505
094.jpg,1920,2880,480,720,5.5296,0.3456,4.0,243,210.30548095703125,-32.69451904296875,32.69451904296875,22755.555555555555,1422.2222222222222
185.jpg,1376,1856,344,464,2.553856,0.159616,4.0,371,403.4040222167969,32.404022216796875,32.404022216796875,6883.708894878706,430.2318059299191
209.jpg,1952,3072,488,768,5.996544,0.374784,4.0,504,472.4667053222656,-31.533294677734375,31.533294677734375,11897.904761904761,743.6190476190476
429.jpg,1280,1920,320,480,2.4576,0.1536,4.0,275,243.4939727783203,-31.506027221679688,31.506027221679688,8936.727272727272,558.5454545454545
028.jpg,1600,2560,400,640,4.096,0.256,4.0,11,41.545047760009766,30.545047760009766,30.545047760009766,372363.63636363635,23272.727272727272
